dataset_index,original_index,pixel_0,pixel_1,pixel_2,pixel_3,pixel_4,pixel_5,pixel_6,pixel_7,pixel_8,pixel_9,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63,momentum
1388,29,0.0,0.0,9.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,12.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,3.0,7.0,12.0,14.0,16.0,2.0,0.0,0.0,7.0,12.0,12.0,12.0,11.0,0.0,1
1389,1135,0.0,0.0,11.0,16.0,12.0,12.0,16.0,7.0,0.0,3.0,16.0,9.0,8.0,16.0,10.0,0.0,0.0,1.0,10.0,0.0,6.0,14.0,2.0,0.0,0.0,0.0,1.0,8.0,15.0,15.0,11.0,0.0,0.0,0.0,12.0,16.0,15.0,7.0,2.0,0.0,0.0,0.0,4.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1
1390,643,0.0,0.0,0.0,2.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,16.0,0.0,0.0,0.0,0.0,7.0,13.0,8.0,11.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,4.0,0.0,0.0,0.0,2.0,14.0,9.0,7.0,13.0,1.0,0.0,0.0,1.0,11.0,8.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,16.0,0.0,1
1391,327,0.0,0.0,2.0,10.0,16.0,4.0,0.0,0.0,1.0,10.0,16.0,16.0,15.0,4.0,0.0,0.0,0.0,16.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,15.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,5.0,11.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,3.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,2.0,16.0,15.0,2.0,0.0,0.0,1
1392,1683,0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,4.0,1.0,0.0,0.0,0.0,6.0,16.0,16.0,14.0,16.0,3.0,0.0,0.0,2.0,14.0,9.0,0.0,11.0,9.0,0.0,0.0,0.0,10.0,14.0,8.0,15.0,5.0,0.0,0.0,0.0,3.0,13.0,16.0,8.0,0.0,0.0,1
1393,1252,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,15.0,16.0,8.0,12.0,5.0,0.0,0.0,0.0,14.0,13.0,0.0,1.0,15.0,1.0,0.0,0.0,8.0,12.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,8.0,12.0,13.0,10.0,1.0,1
1394,1294,0.0,3.0,15.0,16.0,15.0,3.0,0.0,0.0,0.0,3.0,10.0,8.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,11.0,13.0,16.0,16.0,8.0,0.0,0.0,1.0,15.0,16.0,15.0,7.0,2.0,0.0,0.0,0.0,5.0,16.0,5.0,0.0,0.0,0.0,0.0,2.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,1
1395,58,0.0,0.0,0.0,10.0,13.0,1.0,0.0,0.0,0.0,1.0,11.0,12.0,7.0,0.0,0.0,0.0,0.0,2.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,15.0,8.0,4.0,0.0,0.0,0.0,4.0,16.0,16.0,13.0,16.0,6.0,0.0,0.0,0.0,7.0,16.0,7.0,13.0,14.0,0.0,0.0,0.0,0.0,7.0,15.0,15.0,5.0,0.0,1
1396,253,0.0,0.0,0.0,12.0,15.0,6.0,0.0,0.0,0.0,0.0,5.0,16.0,13.0,15.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,14.0,1.0,0.0,0.0,0.0,7.0,16.0,15.0,10.0,0.0,0.0,0.0,1.0,16.0,8.0,2.0,14.0,5.0,0.0,0.0,0.0,12.0,10.0,4.0,12.0,7.0,0.0,0.0,0.0,2.0,11.0,16.0,13.0,3.0,0.0,1
1397,997,0.0,0.0,3.0,11.0,16.0,15.0,0.0,0.0,0.0,0.0,15.0,16.0,5.0,13.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,12.0,0.0,0.0,0.0,1.0,9.0,15.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,12.0,1.0,0.0,0.0,0.0,2.0,14.0,2.0,16.0,5.0,0.0,0.0,0.0,8.0,10.0,1.0,14.0,4.0,0.0,0.0,0.0,3.0,15.0,16.0,9.0,0.0,0.0,1
1398,1696,0.0,0.0,4.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,16.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,14.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,1.0,4.0,4.0,6.0,12.0,10.0,0.0,0.0,1.0,6.0,11.0,15.0,12.0,1.0,0.0,1
1399,592,0.0,0.0,0.0,6.0,14.0,10.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,13.0,2.0,0.0,0.0,0.0,4.0,16.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,0.0,5.0,14.0,16.0,6.0,0.0,0.0,0.0,3.0,15.0,4.0,1.0,13.0,4.0,0.0,0.0,2.0,14.0,11.0,5.0,5.0,12.0,0.0,0.0,0.0,0.0,6.0,10.0,15.0,15.0,0.0,1
1400,273,0.0,0.0,4.0,12.0,16.0,10.0,0.0,0.0,0.0,0.0,15.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,4.0,7.0,15.0,13.0,7.0,0.0,0.0,6.0,16.0,16.0,15.0,10.0,3.0,0.0,0.0,1.0,4.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,1
1401,1132,0.0,0.0,12.0,16.0,15.0,6.0,0.0,0.0,0.0,0.0,15.0,12.0,7.0,15.0,1.0,0.0,0.0,1.0,15.0,15.0,7.0,16.0,4.0,0.0,0.0,1.0,12.0,16.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,4.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,16.0,6.0,0.0,0.0,0.0,13.0,16.0,16.0,15.0,1.0,0.0,1
1402,549,0.0,0.0,9.0,8.0,12.0,13.0,1.0,0.0,0.0,3.0,15.0,8.0,5.0,4.0,0.0,0.0,0.0,6.0,9.0,2.0,6.0,2.0,0.0,0.0,0.0,6.0,16.0,14.0,9.0,13.0,4.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,8.0,5.0,6.0,14.0,3.0,0.0,0.0,0.0,10.0,14.0,15.0,5.0,0.0,0.0,1
1403,419,0.0,1.0,8.0,12.0,16.0,16.0,7.0,0.0,0.0,7.0,16.0,12.0,12.0,12.0,5.0,0.0,0.0,4.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,13.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,15.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,16.0,11.0,13.0,12.0,0.0,0.0,0.0,0.0,5.0,13.0,12.0,5.0,0.0,0.0,1
1404,1789,0.0,0.0,8.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,16.0,14.0,5.0,14.0,12.0,0.0,0.0,0.0,8.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,3.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,16.0,11.0,16.0,4.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,10.0,16.0,10.0,1.0,0.0,0.0,1
1405,1699,0.0,0.0,15.0,16.0,12.0,5.0,0.0,0.0,0.0,1.0,16.0,15.0,11.0,7.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,14.0,12.0,7.0,0.0,0.0,0.0,7.0,16.0,14.0,10.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,16.0,4.0,0.0,0.0,0.0,1.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,13.0,15.0,5.0,0.0,0.0,0.0,1
1406,179,0.0,0.0,0.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,14.0,6.0,6.0,15.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,15.0,3.0,0.0,0.0,5.0,15.0,5.0,0.0,11.0,5.0,0.0,0.0,0.0,12.0,11.0,0.0,13.0,5.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,1.0,8.0,13.0,8.0,0.0,0.0,0
1407,1668,0.0,0.0,4.0,14.0,16.0,14.0,1.0,0.0,0.0,2.0,14.0,16.0,16.0,8.0,0.0,0.0,0.0,4.0,16.0,16.0,14.0,3.0,0.0,0.0,0.0,4.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,2.0,9.0,15.0,16.0,8.0,0.0,0
1408,1555,0.0,0.0,2.0,16.0,12.0,1.0,0.0,0.0,0.0,0.0,11.0,15.0,13.0,11.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,14.0,2.0,0.0,0.0,4.0,16.0,12.0,0.0,11.0,5.0,0.0,0.0,4.0,16.0,6.0,0.0,12.0,7.0,0.0,0.0,0.0,15.0,1.0,1.0,15.0,9.0,0.0,0.0,0.0,10.0,9.0,10.0,15.0,2.0,0.0,0.0,0.0,2.0,13.0,16.0,8.0,0.0,0.0,0
1409,484,0.0,2.0,13.0,16.0,4.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,4.0,12.0,12.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,3.0,16.0,8.0,9.0,16.0,6.0,0.0,0.0,1.0,11.0,12.0,14.0,9.0,0.0,0.0,0
1410,113,0.0,0.0,2.0,16.0,13.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,7.0,0.0,0.0,0.0,0.0,3.0,6.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,6.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,13.0,10.0,3.0,0.0,0.0,0.0,4.0,11.0,15.0,16.0,10.0,0.0,0
1411,483,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,6.0,14.0,11.0,12.0,0.0,0.0,0.0,3.0,15.0,3.0,11.0,10.0,0.0,0.0,0.0,8.0,11.0,0.0,13.0,10.0,2.0,0.0,0.0,10.0,16.0,16.0,16.0,15.0,3.0,0.0,0.0,0.0,4.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0
1412,617,0.0,0.0,4.0,13.0,14.0,8.0,0.0,0.0,0.0,3.0,14.0,3.0,1.0,16.0,3.0,0.0,0.0,7.0,9.0,0.0,0.0,14.0,6.0,0.0,0.0,8.0,4.0,0.0,0.0,16.0,4.0,0.0,0.0,8.0,6.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,12.0,4.0,6.0,11.0,0.0,0.0,0.0,0.0,5.0,16.0,14.0,1.0,0.0,0.0,0
1413,735,0.0,0.0,6.0,9.0,11.0,9.0,0.0,0.0,0.0,13.0,16.0,15.0,15.0,15.0,0.0,0.0,0.0,4.0,5.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,5.0,13.0,16.0,9.0,0.0,0.0,0.0,3.0,13.0,12.0,7.0,1.0,0.0,0
1414,1460,0.0,0.0,8.0,13.0,12.0,3.0,0.0,0.0,0.0,6.0,15.0,7.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,7.0,0.0,0.0,0.0,11.0,2.0,1.0,15.0,7.0,0.0,0.0,0.0,8.0,16.0,16.0,12.0,0.0,0.0,0
1415,45,0.0,0.0,9.0,16.0,13.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,4.0,8.0,11.0,15.0,12.0,0.0,0.0,0.0,11.0,14.0,12.0,8.0,0.0,0.0,0
1416,994,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,5.0,12.0,14.0,16.0,9.0,2.0,0.0,0.0,2.0,12.0,12.0,12.0,13.0,8.0,0
1417,657,0.0,0.0,7.0,16.0,13.0,5.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,5.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,1.0,14.0,16.0,15.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,4.0,14.0,13.0,6.0,0.0,0.0,0
1418,1225,0.0,0.0,0.0,4.0,15.0,7.0,0.0,0.0,0.0,0.0,3.0,15.0,12.0,0.0,0.0,0.0,0.0,1.0,14.0,12.0,0.0,2.0,11.0,0.0,0.0,10.0,14.0,0.0,0.0,13.0,12.0,0.0,0.0,11.0,15.0,12.0,15.0,16.0,5.0,0.0,0.0,4.0,10.0,8.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0
1419,0,0.0,0.0,5.0,13.0,9.0,1.0,0.0,0.0,0.0,0.0,13.0,15.0,10.0,15.0,5.0,0.0,0.0,3.0,15.0,2.0,0.0,11.0,8.0,0.0,0.0,4.0,12.0,0.0,0.0,8.0,8.0,0.0,0.0,5.0,8.0,0.0,0.0,9.0,8.0,0.0,0.0,4.0,11.0,0.0,1.0,12.0,7.0,0.0,0.0,2.0,14.0,5.0,10.0,12.0,0.0,0.0,0.0,0.0,6.0,13.0,10.0,0.0,0.0,0.0,0
1420,1086,0.0,0.0,11.0,16.0,16.0,10.0,0.0,0.0,1.0,14.0,16.0,9.0,11.0,16.0,1.0,0.0,1.0,14.0,3.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,2.0,4.0,5.0,14.0,13.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,4.0,0.0,0
1421,1104,0.0,1.0,11.0,16.0,16.0,10.0,0.0,0.0,0.0,8.0,16.0,11.0,7.0,16.0,1.0,0.0,0.0,7.0,11.0,0.0,5.0,16.0,2.0,0.0,0.0,0.0,2.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,11.0,6.0,0.0,0.0,0.0,14.0,16.0,13.0,13.0,16.0,5.0,0
1422,328,0.0,0.0,5.0,8.0,11.0,5.0,0.0,0.0,0.0,0.0,13.0,16.0,12.0,12.0,0.0,0.0,0.0,1.0,16.0,9.0,0.0,9.0,3.0,0.0,0.0,3.0,16.0,6.0,0.0,6.0,6.0,0.0,0.0,3.0,11.0,1.0,0.0,5.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,14.0,5.0,12.0,15.0,1.0,0.0,0.0,0.0,6.0,16.0,13.0,2.0,0.0,0.0,0
1423,756,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,6.0,12.0,0.0,0.0,0.0,1.0,12.0,8.0,5.0,14.0,0.0,0.0,0.0,6.0,14.0,0.0,12.0,7.0,0.0,0.0,0.0,14.0,6.0,2.0,16.0,9.0,5.0,0.0,0.0,16.0,13.0,13.0,16.0,15.0,4.0,0.0,1.0,15.0,16.0,16.0,12.0,2.0,0.0,0.0,0.0,3.0,3.0,13.0,4.0,0.0,0.0,0.0,0
1424,1495,0.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,1.0,5.0,11.0,16.0,16.0,8.0,0.0,0.0,11.0,16.0,16.0,13.0,16.0,8.0,0.0,0.0,3.0,7.0,1.0,4.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,0.0,0
1425,1745,0.0,0.0,7.0,14.0,8.0,4.0,0.0,0.0,0.0,0.0,16.0,8.0,15.0,14.0,1.0,0.0,0.0,4.0,16.0,4.0,0.0,8.0,4.0,0.0,0.0,8.0,14.0,0.0,0.0,4.0,4.0,0.0,0.0,8.0,16.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,16.0,1.0,0.0,11.0,4.0,0.0,0.0,0.0,15.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,0.0,0.0,0.0,0
1426,1603,0.0,2.0,11.0,14.0,14.0,9.0,0.0,0.0,0.0,3.0,10.0,7.0,10.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,9.0,0.0,0.0,0.0,0.0,1.0,15.0,13.0,1.0,0.0,0.0,0.0,0
1427,1435,0.0,0.0,2.0,9.0,14.0,12.0,0.0,0.0,0.0,0.0,12.0,16.0,10.0,15.0,1.0,0.0,0.0,4.0,14.0,3.0,2.0,6.0,6.0,0.0,0.0,5.0,7.0,0.0,0.0,3.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,8.0,0.0,0.0,3.0,12.0,1.0,0.0,5.0,8.0,0.0,0.0,0.0,10.0,12.0,7.0,14.0,3.0,0.0,0.0,0.0,1.0,12.0,16.0,8.0,0.0,0.0,0
1428,1793,0.0,0.0,6.0,16.0,13.0,11.0,1.0,0.0,0.0,0.0,16.0,15.0,12.0,16.0,1.0,0.0,0.0,3.0,16.0,7.0,0.0,13.0,6.0,0.0,0.0,4.0,16.0,0.0,0.0,10.0,8.0,0.0,0.0,8.0,16.0,0.0,0.0,14.0,6.0,0.0,0.0,5.0,16.0,7.0,9.0,16.0,5.0,0.0,0.0,1.0,15.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,6.0,16.0,14.0,6.0,0.0,0.0,0
1429,603,0.0,0.0,2.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,9.0,9.0,16.0,3.0,0.0,0.0,6.0,15.0,6.0,16.0,3.0,0.0,0.0,0.0,9.0,13.0,12.0,15.0,12.0,8.0,0.0,0.0,9.0,16.0,16.0,14.0,7.0,2.0,0.0,0.0,1.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0
1430,1273,0.0,2.0,13.0,16.0,16.0,10.0,0.0,0.0,2.0,15.0,12.0,7.0,10.0,16.0,0.0,0.0,0.0,3.0,1.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,6.0,8.0,8.0,1.0,0.0,2.0,15.0,16.0,16.0,12.0,12.0,1.0,0
1431,1633,0.0,0.0,0.0,8.0,10.0,14.0,3.0,0.0,0.0,1.0,13.0,13.0,9.0,12.0,8.0,0.0,0.0,6.0,16.0,8.0,8.0,16.0,4.0,0.0,0.0,5.0,16.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,5.0,8.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,1
1432,1026,0.0,0.0,2.0,11.0,14.0,8.0,1.0,0.0,0.0,3.0,14.0,9.0,8.0,13.0,4.0,0.0,0.0,6.0,11.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,9.0,14.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,10.0,0.0,0.0,0.0,0.0,4.0,12.0,2.0,13.0,5.0,0.0,0.0,0.0,4.0,11.0,1.0,11.0,8.0,0.0,0.0,0.0,1.0,9.0,16.0,14.0,2.0,0.0,1
1433,1279,0.0,0.0,11.0,16.0,16.0,14.0,0.0,0.0,0.0,1.0,16.0,15.0,13.0,15.0,1.0,0.0,0.0,0.0,14.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,10.0,0.0,0.0,0.0,1
1434,751,0.0,0.0,0.0,0.0,5.0,11.0,14.0,1.0,0.0,0.0,0.0,10.0,13.0,8.0,15.0,2.0,0.0,0.0,11.0,9.0,4.0,9.0,12.0,0.0,0.0,5.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,15.0,16.0,13.0,16.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1
1435,214,0.0,0.0,10.0,16.0,9.0,0.0,0.0,0.0,0.0,4.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,2.0,12.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,8.0,5.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,2.0,0.0,0
1436,1032,0.0,0.0,6.0,12.0,13.0,9.0,0.0,0.0,0.0,7.0,14.0,6.0,7.0,16.0,3.0,0.0,0.0,4.0,6.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,9.0,8.0,0.0,0.0,0.0,5.0,14.0,12.0,13.0,2.0,0.0,0
1437,356,0.0,0.0,2.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,5.0,0.0,2.0,0.0,0.0,2.0,15.0,10.0,0.0,11.0,16.0,1.0,0.0,10.0,16.0,4.0,6.0,16.0,10.0,0.0,0.0,6.0,16.0,16.0,16.0,15.0,1.0,0.0,0.0,0.0,6.0,13.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,5.0,0.0,0.0,0.0,0
1438,1017,0.0,3.0,15.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,16.0,11.0,15.0,2.0,0.0,0.0,0.0,11.0,10.0,4.0,16.0,2.0,0.0,0.0,0.0,2.0,4.0,6.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,3.0,16.0,16.0,16.0,16.0,13.0,1.0,0.0,3.0,16.0,12.0,8.0,12.0,11.0,1.0,0
